review_id,brand,brand_alias,stars,text,sentiment,source_file,annotated_ambiance,annotated_packaging,annotated_price,annotated_service,annotated_taste,model_text,is_duplicate_text_within_brand
starbucks_0517,Starbucks,Global Brand,4,Manfaatin promo dari saalah satu provider akhirnya milih gerai yang disini. Sangat sayang sekali di area outdoor bawah tidak ada colokan listrik sedangkan di lantai dua ada colokan tetapi wifi tak stabil :( batal buat wfc ini,positive,starbucks_detailed_reviews.csv,0,0,1,0,0,manfaatin promo dari saalah satu provider akhir milih gerai yang sini sangat sayang sekali di area outdoor bawah tidak ada colok listrik sedang di lantai dua ada colok tetapi wifi tak stabil batal buat wfc ini,False
starbucks_0518,Starbucks,Global Brand,5,Wc nya kotor air nya tidak ada kotor sekali,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,wc nya kotor air nya tidak ada kotor sekali,False
starbucks_0519,Starbucks,Global Brand,5,Agak sempit,positive,starbucks_detailed_reviews.csv,1,0,0,0,0,agak sempit,False
starbucks_0520,Starbucks,Global Brand,2,Saya pesan delivery combo bottle..untuk signature chocolate nya rasanya sudah asam..biasanya tidak bgtu rasanya..apakah sudah basi??? saya pesan hri ini 03/09 ed tertera di btol pun 03/09,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,saya pesan delivery combo bottle untuk signature chocolate nya rasa sudah asam biasa tidak bgtu rasa apakah sudah basi saya pesan hri ini ed tera di btol pun,False
starbucks_0521,Starbucks,Global Brand,5,Buat nongkrong baik. Cuma toilet nya agak jorok. Coba management nya di perbaikin.,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,buat nongkrong baik cuma toilet nya agak jorok coba management nya di perbaikin,False
starbucks_0522,Starbucks,Global Brand,4,Bingung sama fasilitas toiletnya pada tutup :( tetapi baristanya baik2 bangett,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,bingung sama fasilitas toilet pada tutup tetapi baristanya baik bangett,False
starbucks_0523,Starbucks,Global Brand,1,Lebih mendahulukan yang datang ke resto! dibanding ojek online! sangat disayangkan !!!!,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,lebih dahulu yang datang ke resto banding ojek online sangat sayang,False
starbucks_0524,Starbucks,Global Brand,1,Jelek,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,jelek,True
starbucks_0525,Starbucks,Global Brand,1,Setidaknya ada orang yang kusus untuk pesanan yang online gojek grab sudah hampir 1jam belum juga di proses 20 orang ngantri Krn konsumen yang di layani DTG ke tempat di utamakan dlu sdgkn yang online ngantri GK ad ke pastian pdhl bkn makanan in hanya kopi' St botol kemasan Starbucks konsumen yang online ngeluhnya ke drever bkn pada resto nya kita kerja bkn mau nunggu lama antrian panjang dan se harus Nya ad perbaikan di penjualan online St kasir kurang gesit byk nunggu 2 perkerja sedikit 3 masih bingung tingkat kerja nya proses lama mohon di benah LG tuk menejemennya sebagai komando time,negative,starbucks_detailed_reviews.csv,1,1,0,0,0,tidak ada orang yang sus untuk pesan yang online gojek grab sudah hampir jam belum juga di proses orang ngantri krn konsumen yang di layan dtg ke tempat di utama dlu sdgkn yang online ngantri gk ad ke pasti pdhl bkn makan in hanya kopi st botol kemas starbucks konsumen yang online ngeluhnya ke drever bkn pada resto nya kita kerja bkn mau nunggu lama antri panjang dan se harus nya ad baik di jual online st kasir kurang gesit byk nunggu kerja sedikit masih bingung tingkat kerja nya proses lama mohon di benah lg tuk menejemennya bagai komando time,False
starbucks_0526,Starbucks,Global Brand,1,Orderan di lewat terus,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,order di lewat terus,False
starbucks_0527,Starbucks,Global Brand,5,Toilet sama musholla nya kotor sekali...menu nya standard starbucks,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,toilet sama musholla nya kotor sekali menu nya standard starbucks,False
starbucks_0528,Starbucks,Global Brand,1,Tidak ingin 2 kali ke starbucks sini.. Kapok pokoknya apalagi sama pelayanan nya...,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,tidak ingin kali ke starbucks sini kapok pokok apalagi sama layan nya,False
starbucks_0529,Starbucks,Global Brand,1,Untuk yang di dalam pelayanannya sangat baik tetapi untuk tukang parkirnya pelayanannya sangat buruk. Membantu keluar motor tetapi sangat tidak ikhlas. Bahkan sampai ngatain saya orang tak berakal hanya karna saya lewat jalur yang kecil (motor bisa lewat). Mohon untuk pegawainya lebih dididik lagi untuk kenyamanan bersama juga.,negative,starbucks_detailed_reviews.csv,1,1,0,0,0,untuk yang di dalam layan sangat baik tetapi untuk tukang parkir layan sangat buruk bantu keluar motor tetapi sangat tidak ikhlas bahkan sampai ngatain saya orang tak akal hanya karna saya lewat jalur yang kecil motor bisa lewat mohon untuk pegawai lebih didik lagi untuk nyaman sama juga,False
starbucks_0530,Starbucks,Global Brand,2,Toiletnya rusak..bau tak sedap di lobby belakang,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,toilet rusak bau tak sedap di lobby belakang,False
starbucks_0531,Starbucks,Global Brand,1,PELAYANAN SANGAT BURUK DAN SANGAT LAMA,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,layan sangat buruk dan sangat lama,False
starbucks_0532,Starbucks,Global Brand,2,Baru jam 8.45 sudah tutup,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,baru jam sudah tutup,False
starbucks_0533,Starbucks,Global Brand,2,Kalau tidak niat buka sampe jam 9 jangan tulis di google jam 9 Setiap mau pesan fi jam 8 lebih selalu sudah close order,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,kalau tidak niat buka sampe jam jangan tulis di google jam tiap mau pesan fi jam lebih selalu sudah close order,False
starbucks_0534,Starbucks,Global Brand,5,Cuma kurang luas saja kali yaa yang di dalem sedikit sekali tempat duduknya.,positive,starbucks_detailed_reviews.csv,1,0,0,0,0,cuma kurang luas saja kali yaa yang di dalem sedikit sekali tempat duduk,True
starbucks_0535,Starbucks,Global Brand,5,Cuma kurang luas saja kali yaa yang di dalem sedikit sekali tempat duduknya.,positive,starbucks_detailed_reviews.csv,1,0,0,0,0,cuma kurang luas saja kali yaa yang di dalem sedikit sekali tempat duduk,True
starbucks_0536,Starbucks,Global Brand,1,They refuse to turn the AC on. It’s so uncomfortable. Go to Kopi kenigan they have AC.,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,they refuse to turn the ac on it s so uncomfortable go to kopi kenigan they have ac,False
starbucks_0537,Starbucks,Global Brand,4,Pintu lama sekali tidak dibener2in,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,pintu lama sekali tidak dibener in,False
starbucks_0538,Starbucks,Global Brand,3,Kakak ade kasir... Kok km jutek dan serius sekali ? __ Ramah dikit jangan serius2 amat. Aku jd tidak tenang mau ordernya. Semangat ya km,positive,starbucks_detailed_reviews.csv,1,0,0,0,0,kakak ade kasir kok km jutek dan serius sekali ramah dikit jangan serius amat aku jd tidak tenang mau order semangat ya km,False
starbucks_0539,Starbucks,Global Brand,1,Lama,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,lama,False
starbucks_0540,Starbucks,Global Brand,1,Jam 9 uda closingan pdhl hrusnya jam 10 malem,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,jam uda closingan pdhl hrusnya jam malem,False
starbucks_0541,Starbucks,Global Brand,1,Bad experience staff Hasbi,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,bad experience staff hasbi,False
starbucks_0542,Starbucks,Global Brand,1,Saya driver saya dapet orderan di starbuck saya sudah jauh jauh di cancel sama resto nya tidak tau alasan nya apa mana hujan saran kalau mau cancel minimal langsung atau hubungi driver dulu terus kalau belum siap melayani orderan gofood tolong di ttup aplikasi nya soalnya merugikan driver jauh jauh le resto pas sudah mau sampai di cancel resto terimakasih jika ada tanggapan saya naikan bintangnya,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,saya driver saya dapet order di starbuck saya sudah jauh jauh di cancel sama resto nya tidak tau alas nya apa mana hujan saran kalau mau cancel minimal langsung atau hubung driver dulu terus kalau belum siap layan order gofood tolong di ttup aplikasi nya soal rugi driver jauh jauh le resto pas sudah mau sampai di cancel resto terimakasih jika ada tanggap saya naik bintang,False
starbucks_0543,Starbucks,Global Brand,3,No comment,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,no comment,False
starbucks_0544,Starbucks,Global Brand,2,Bikin kopi sambil beberes. Emangnya di rumah.,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,bikin kopi sambil beberes emang di rumah,False
starbucks_0545,Starbucks,Global Brand,1,Pelayanan sinis atas nama g____a rama. Cuma tanya menu breakfast saja jawabnya sinis dengan muka yang nyebelin. Lgsg ganti order ke cold brew,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,layan sinis atas nama g a rama cuma tanya menu breakfast saja jawab sinis dengan muka yang nyebelin lgsg ganti order ke cold brew,False
starbucks_0546,Starbucks,Global Brand,1,Saya pesan latte ukuran grande... Setau saya grande harusnya 2 short .. Ini kopi yang saya pesan weak bangeut kopinya.. Serasa air .. I think barista nya cuma kasih 1 short kopi. . Taste kurang enak.. Abit dissapointed.. Biasa tidak gini rasanya.. Boro2 saya pilih starbuck instead jco coffee.. Kecewa sekalieee,negative,starbucks_detailed_reviews.csv,0,1,1,0,0,saya pesan latte ukur grande tau saya grande harus short ini kopi yang saya pesan weak bangeut kopi serasa air i think barista nya cuma kasih short kopi taste kurang enak abit dissapointed biasa tidak gin rasa boro saya pilih starbuck instead jco coffee kecewa sekalieee,False
starbucks_0547,Starbucks,Global Brand,2,Very small non smoking area,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,very small non smoking area,False
starbucks_0548,Starbucks,Global Brand,1,Teu rame sepi,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,teu rame sepi,False
starbucks_0549,Starbucks,Global Brand,3,This branch is quite small but convenient for a little rest before or after shopping at the Ace Hardware and Informa,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,this branch is quite small but convenient for a little rest before or after shopping at the ace hardware and informa,False
starbucks_0550,Starbucks,Global Brand,2,Saya tidak suka selalu dapat pesan promo,negative,starbucks_detailed_reviews.csv,0,0,1,0,0,saya tidak suka selalu dapat pesan promo,False
starbucks_0551,Starbucks,Global Brand,1,Pelayanan super LELET....,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,layan super lelet,False
starbucks_0552,Starbucks,Global Brand,1,Pesen vanilla sweet cream coldbrew. Ada indrigients yang kurang.. heavy creamnya kemanaaa. Komunikasi kk kalau indrigientsnya ada yang missing.,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,sen vanilla sweet cream coldbrew ada indrigients yang kurang heavy creamnya kemanaaa komunikasi kk kalau indrigientsnya ada yang missing,False
starbucks_0553,Starbucks,Global Brand,1,Pelayanan LAMAAAAAAA.....,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,layan lamaaaaaaa,False
starbucks_0554,Starbucks,Global Brand,4,Ordinary starbuck standard ambience,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,ordinary starbuck standard ambience,False
starbucks_0555,Starbucks,Global Brand,2,Starbuck paling aneh bertahun2 saya datang tidak ada musiknya. Jadi berisik kalau ada yang ngobrol apalagi yang baea bocil,negative,starbucks_detailed_reviews.csv,1,0,0,0,0,starbuck paling aneh tahun saya datang tidak ada musik jadi berisik kalau ada yang ngobrol apalagi yang baea bocil,False
starbucks_0556,Starbucks,Global Brand,2,Try to be friendly and adorable. Need more hospitality. This is Starbucks!,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,try to be friendly and adorable need more hospitality this is starbucks,False
starbucks_0557,Starbucks,Global Brand,1,Poor service wrong order again and again only in sb living plaza,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,poor service wrong order again and again only in sb living plaza,False
starbucks_0558,Starbucks,Global Brand,5,Lama nunggu nya bikin ya hampir setengah jam,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,lama nunggu nya bikin ya hampir tengah jam,False
starbucks_0559,Starbucks,Global Brand,1,Tolong kalou sudah tutup aplikasi gobiz nya di matiin jangan sampai driver bingung,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,tolong kalou sudah tutup aplikasi gobiz nya di matiin jangan sampai driver bingung,False
starbucks_0560,Starbucks,Global Brand,5,Starbucks Living Plaza. They had outdoor seating. Unfortunately the last visit their wifi is broke.,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,starbucks living plaza they had outdoor seating unfortunately the last visit their wifi is broke,False
starbucks_0561,Starbucks,Global Brand,1,Tempatnya terlalu kecil dan staf nya kurang ramah jd membuat kesan kepada kostumer berpikir 2x uk datang kembali karna gerai starbacks juga sudah banyak dbandung juga,negative,starbucks_detailed_reviews.csv,1,1,0,0,0,tempat terlalu kecil dan staf nya kurang ramah jd buat kesan kepada kostumer pikir x uk datang kembali karna gerai starbacks juga sudah banyak dbandung juga,False
starbucks_0562,Starbucks,Global Brand,1,Resto sampah..kalau tidak mau ada driver online..jangan jualan online boss,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,resto sampah kalau tidak mau ada driver online jangan jual online boss,False
starbucks_0563,Starbucks,Global Brand,2,Kurang baik dalam melayani pesanan online..buat driver kecewa..lebih d perbaiki kualitas pegawai nya,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,kurang baik dalam layan pesan online buat driver kecewa lebih d baik kualitas pegawai nya,False
starbucks_0564,Starbucks,Global Brand,4,One of the barista is kinda rude :/,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,one of the barista is kinda rude,False
starbucks_0565,Starbucks,Global Brand,5,Kopi dan service mah no debat.. overall baik.. kaca pintu nya butek.. kurang enak saja.. (tertawa).. karena starbucks dimana2 selalu kebersihannya numero uno..,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,kopi dan service mah no debat overall baik kaca pintu nya butek kurang enak saja tertawa karena starbucks mana selalu bersih numero uno,False
starbucks_0566,Starbucks,Global Brand,2,Regas,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,regas,False
starbucks_0567,Starbucks,Global Brand,1,Kalau tidak ada jangan di di tampilim di aplikasi,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,kalau tidak ada jangan di di tampilim di aplikasi,False
starbucks_0568,Starbucks,Global Brand,1,Kok gini yah pelayanan star buck. Saya minta Refill air panas untuk teh yang saya sudah beli. Pelayan nya bilang enggak boleh Saya mau beli lagi teh tetapi jangan di seduh TIDAK BOLEH KATANYA,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,kok gin yah layan star buck saya minta refill air panas untuk teh yang saya sudah beli layan nya bilang enggak boleh saya mau beli lagi teh tetapi jangan di seduh tidak boleh kata,False
starbucks_0569,Starbucks,Global Brand,1,Tydak ramah bintang satu,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,tydak ramah bintang satu,False
starbucks_0570,Starbucks,Global Brand,2,Starbucks cabang yang @PVJbandung kenapa tisue harus minta di counter ke petugas nya. Dan kenapa karyawan shift sore saat hari ini tidak bisa bahasa inggis sedikit pun. Mohon maaf yaa harus bilang seperti ini.,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,starbucks cabang yang pvjbandung kenapa tisue harus minta di counter ke tugas nya dan kenapa karyawan shift sore saat hari ini tidak bisa bahasa inggis sedikit pun mohon maaf yaa harus bilang seperti ini,False
starbucks_0571,Starbucks,Global Brand,3,As expected from starbucks but the ambience is not that good as it's always packed there,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,as expected from starbucks but the ambience is not that good as it s always packed there,False
starbucks_0572,Starbucks,Global Brand,1,Rude barista.,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,rude barista,False
starbucks_0573,Starbucks,Global Brand,1,Baristanya buruk pelayanan buruk apalagi barista cowo atas nama amar kalau gasalah jutek tidak ramah di kasir hadehhhh cut deh__,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,baristanya buruk layan buruk apalagi barista cowo atas nama amar kalau gasalah jutek tidak ramah di kasir hadehhhh cut deh,False
starbucks_0574,Starbucks,Global Brand,1,Pelayanan sangat buruk. Tidak seperti reserve outlet lain. Bad attitude.,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,layan sangat buruk tidak seperti reserve outlet lain bad attitude,False
starbucks_0575,Starbucks,Global Brand,3,Avoid weekend __ Nothing special with the Taro cake __,positive,starbucks_detailed_reviews.csv,0,0,0,0,0,avoid weekend nothing special with the taro cake,False
starbucks_0576,Starbucks,Global Brand,1,Pelayanannya kirang,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,layan kirang,False
starbucks_0577,Starbucks,Global Brand,1,Tidak melayani pembeli dengan ramah,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,tidak layan beli dengan ramah,False
starbucks_0578,Starbucks,Global Brand,1,Pelayanan nya tidak ramah. makanan sama minuman nya biasa saja.,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,layan nya tidak ramah makan sama minum nya biasa saja,False
starbucks_0579,Starbucks,Global Brand,4,Terlalu sempit tetapi okelah,positive,starbucks_detailed_reviews.csv,1,0,0,0,0,terlalu sempit tetapi oke,False
starbucks_0580,Starbucks,Global Brand,2,Bukan penggemar kopi mahal,negative,starbucks_detailed_reviews.csv,0,0,1,0,0,bukan gemar kopi mahal,False
starbucks_0581,Starbucks,Global Brand,1,Order drink with soy milk and was given drink with normal milk... I have strong allergy for normal milk and that is dangerous for me. Bad uncareful service!,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,order drink with soy milk and was given drink with normal milk i have strong allergy for normal milk and that is dangerous for me bad uncareful service,False
starbucks_0582,Starbucks,Global Brand,1,Pelayan atau barista so kece itu ngasih minuman di gebrek di meja__ tolong di training lagi y cowo shift sore atau malem jam 20:07 hari minggu sbx pvj (tertawa) LoL,negative,starbucks_detailed_reviews.csv,0,0,0,0,0,layan atau barista so kece itu ngasih minum di gebrek di meja tolong di training lagi y cowo shift sore atau malem jam hari minggu sbx pvj tertawa lol,False
starbucks_0583,Starbucks,Global Brand,3,Satu satunya pelayanan yang kurang mengenakan disini. Karena kasirnya jutek dan ketus sekali. tidak paham bisa sejutek dan ketus seperti itu apa karena capek atau ada masalah yang dihadapi atau mungkin karena saya beli dengan promo buy 1 free 1. Untuk makanan minuman tidak ada perbedaan antara starbucks lain. Namun untuk yang di PVJ suasananya berbeda dengan starbucks lain. Di PVJ sangat ramai sehingga tidak mendapatkan kursi.,positive,starbucks_detailed_reviews.csv,1,0,1,0,0,satu satu layan yang kurang kena sini karena kasir jutek dan ketus sekali tidak paham bisa sejutek dan ketus seperti itu apa karena capek atau ada masalah yang hadap atau mungkin karena saya beli dengan promo buy free untuk makan minum tidak ada beda antara starbucks lain namun untuk yang di pvj suasana beda dengan starbucks lain di pvj sangat ramai sehingga tidak dapat kursi,False
kenangan_0001,Kopi Kenangan,National Brand,5,Convenient place. Located inside Alva motor dealership,positive,Kopi_Kenangan.xlsx,1,0,0,0,0,convenient place located inside alva motor dealership,False
kenangan_0002,Kopi Kenangan,National Brand,5,Baristanya lucuq,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,baristanya lucuq,False
kenangan_0003,Kopi Kenangan,National Brand,5,Nice,positive,Kopi_Kenangan.xlsx,1,0,0,0,0,nice,False
kenangan_0004,Kopi Kenangan,National Brand,5,"Sambil nunggu service motor listrik Alva, sembari ngopi dan menikmati roti.",positive,Kopi_Kenangan.xlsx,0,0,0,0,1,sambil nunggu service motor listrik alva sembari ngopi dan nikmat roti,False
kenangan_0005,Kopi Kenangan,National Brand,5,"kopinyaa enakk, tempatnya oke dan nyaman karna ada di tengah kota, baristanyaa ramah ramah sekalii",positive,Kopi_Kenangan.xlsx,0,0,0,0,1,kopinyaa enakk tempat oke dan nyaman karna ada di tengah kota baristanyaa ramah ramah sekali,False
kenangan_0006,Kopi Kenangan,National Brand,5,"tempat nya cocok buat nyore, pelayanan dan rasanya juga okee konsisten",positive,Kopi_Kenangan.xlsx,1,0,0,0,0,tempat nya cocok buat nyore layan dan rasa juga okee konsisten,False
kenangan_0007,Kopi Kenangan,National Brand,5,"Tempat nya enak nyaman ada lantai 2 nya, kopi nya juga enak,, good pertahankan",positive,Kopi_Kenangan.xlsx,0,0,0,0,1,tempat nya enak nyaman ada lantai nya kopi nya juga enak good tahan,False
kenangan_0008,Kopi Kenangan,National Brand,5,"tempang nongki enak setelah jam kerja atau untuk jam istirahat, dengan pelayanan barista yang ramah dan gaperlu nunggu lama minuman dan makanan siap di santap",positive,Kopi_Kenangan.xlsx,0,0,0,0,1,tempang nongki enak telah jam kerja atau untuk jam istirahat dengan layan barista yang ramah dan gaperlu nunggu lama minum dan makan siap di santap,False
kenangan_0009,Kopi Kenangan,National Brand,5,"Comfort bngt tempatnya, saya udh beberapa kali kesini rasanya konsisten. Pertahankan",positive,Kopi_Kenangan.xlsx,1,0,0,0,0,comfort bngt tempat saya udh beberapa kali kesini rasa konsisten tahan,False
kenangan_0010,Kopi Kenangan,National Brand,5,Senang sekali barista nya cantik dan humble banget,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,senang sekali barista nya cantik dan humble banget,False
kenangan_0011,Kopi Kenangan,National Brand,5,Wajib banget buat nongkrong kesini sihh asli pelayanannya cepat sekali,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,wajib banget buat nongkrong kesini sihh asli layan cepat sekali,False
kenangan_0012,Kopi Kenangan,National Brand,5,"tempat bersih dan nyaman, kopi nya enak dan murah, barista nya ramah ramah",positive,Kopi_Kenangan.xlsx,1,0,0,0,0,tempat bersih dan nyaman kopi nya enak dan murah barista nya ramah ramah,False
kenangan_0013,Kopi Kenangan,National Brand,5,nyaman banget tempatnya senyaman aku sama dia dulu,positive,Kopi_Kenangan.xlsx,1,0,0,0,0,nyaman banget tempat nyaman aku sama dia dulu,False
kenangan_0014,Kopi Kenangan,National Brand,5,"Wajib banget nyobain kopi kenangan di sini , pelayanan nya ramah",positive,Kopi_Kenangan.xlsx,0,0,0,1,0,wajib banget nyobain kopi kenang di sini layan nya ramah,False
kenangan_0015,Kopi Kenangan,National Brand,5,"Tempatnya ademm , ngopi bisa sambil liat2 motor Listrik",positive,Kopi_Kenangan.xlsx,0,0,0,0,1,tempat ademm ngopi bisa sambil liat motor listrik,False
kenangan_0016,Kopi Kenangan,National Brand,5,"barista ramah ramah, kopinya enak tempatnya cozy",positive,Kopi_Kenangan.xlsx,0,0,0,1,0,barista ramah ramah kopi enak tempat cozy,False
kenangan_0017,Kopi Kenangan,National Brand,5,Cokis nih buatt yg ingin mengenang masa lalunya,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,cok nih buatt yg ingin kenang masa lalu,False
kenangan_0018,Kopi Kenangan,National Brand,5,Layanan bagus tempat nya juga bagus,positive,Kopi_Kenangan.xlsx,1,0,0,0,0,layan bagus tempat nya juga bagus,False
kenangan_0019,Kopi Kenangan,National Brand,5,Barista yang namanya rehan baik banget,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,barista yang nama rehan baik banget,False
kenangan_0020,Kopi Kenangan,National Brand,5,"Kopina geunah, pelayanan ramah",positive,Kopi_Kenangan.xlsx,0,0,0,1,0,kopina geunah layan ramah,False
kenangan_0021,Kopi Kenangan,National Brand,5,oke,positive,Kopi_Kenangan.xlsx,0,0,0,0,1,oke,False
kenangan_0022,Kopi Kenangan,National Brand,5,Mantap,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,mantap,True
kenangan_0023,Kopi Kenangan,National Brand,5,"Kopi nya enak, baristanya cantik",positive,Kopi_Kenangan.xlsx,0,0,0,0,1,kopi nya enak baristanya cantik,False
kenangan_0024,Kopi Kenangan,National Brand,4,"First time I tried Kopi Kenangan. Decent price, decent portion, and tastes good. Last time I tried ""Kopi Kenangan Mantan"", it tastes good. Services were satisfying. The shop was small, clean, and comfortable enough. Good place to buy and drink coffee with your friends or family. Last visit on: 21 June 2025, 13:05 WIB.",positive,Kopi_Kenangan.xlsx,0,0,0,0,1,first time i tried kopi kenang decent price decent portion and tastes good last time i tried kopi kenang mantan it tastes good services were satisfying the shop was small clean and comfortable enough good place to buy and drink coffee with your friends or family last visit on june wib,False
kenangan_0025,Kopi Kenangan,National Brand,4,Love the coffee & Thai tea. Good service.,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,love the coffee thai tea good service,False
kenangan_0026,Kopi Kenangan,National Brand,4,"Taking away my coffee in this kopi kenangan store, always satisfied with the taste. Take away is better, since there is only a small place to sit. But what make this kopi kenangan store so special is the attitude and the friendliness of the staff here. They are very welcoming.",positive,Kopi_Kenangan.xlsx,0,0,0,1,0,taking away my coffee in this kopi kenang store always satisfied with the taste take away is better since there is only a small place to sit but what make this kopi kenang store so special is the attitude and the friendliness of the staff here they are very welcoming,False
kenangan_0027,Kopi Kenangan,National Brand,2,The employees are not very friendly to an old customers. They serve as if i want to ask for free coffee.. In contrary to the employees at Bursa efek bandung and griya pahlawan branches. They are very kind and friendly.. The coffee itself is the BEST ❤️,negative,Kopi_Kenangan.xlsx,0,0,0,1,0,the employees are not very friendly to an old customers they serve as if i want to ask for free coffee in contrary to the employees at bursa efek bandung and griya pahlawan branches they are very kind and friendly the coffee itself is the best,False
kenangan_0028,Kopi Kenangan,National Brand,5,Convenient for coffee-to-go or take away drink. Save your time by order via apps beforehand then pickup your drink when they’re ready.,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,convenient for coffee to go or take away drink save your time by order via apps beforehand then pickup your drink when they re ready,False
kenangan_0029,Kopi Kenangan,National Brand,5,Good,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,good,True
kenangan_0030,Kopi Kenangan,National Brand,4,The coffee is ok but too much ice,positive,Kopi_Kenangan.xlsx,0,0,0,0,1,the coffee is ok but too much ice,False
kenangan_0031,Kopi Kenangan,National Brand,5,Nice coffee shop with more taste choice,positive,Kopi_Kenangan.xlsx,0,0,0,0,1,nice coffee shop with more taste choice,False
kenangan_0032,Kopi Kenangan,National Brand,1,Bad service,negative,Kopi_Kenangan.xlsx,0,0,0,1,0,bad service,False
kenangan_0033,Kopi Kenangan,National Brand,5,Good,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,good,True
kenangan_0034,Kopi Kenangan,National Brand,5,Ok,positive,Kopi_Kenangan.xlsx,0,0,0,1,0,ok,True
kenangan_0035,Kopi Kenangan,National Brand,5,"Mancaapp,,, i like",positive,Kopi_Kenangan.xlsx,0,0,0,1,0,mancaapp i like,False
kenangan_0036,Kopi Kenangan,National Brand,3,"kurang enakkk sering bangett kaya gini,ga kaya biasanya maniss creamy,ini pahit bangett padahal pesen nya butterscotch sea salt,tolong bikinya yg bnr",positive,Kopi_Kenangan.xlsx,0,0,0,0,1,kurang enakkk sering bangett kaya gin ga kaya biasa maniss creamy ini pahit bangett padahal sen nya butterscotch sea salt tolong bik yg bnr,False
kenangan_0037,Kopi Kenangan,National Brand,5,"Kopinya mantap. Belinya jgn lupa pake aplikasinya, banyak potongan sama ada bonusnya. Mantap kopi kenangan.",positive,Kopi_Kenangan.xlsx,0,0,1,0,0,kopi mantap beli jgn lupa pake aplikasi banyak potong sama ada bonus mantap kopi kenang,False
kenangan_0038,Kopi Kenangan,National Brand,3,"Panas banget,pengap, antrian yg mau pesen offline panas, ga ada atapnya, nunggunya orderan jadi lama banget .",negative,Kopi_Kenangan.xlsx,0,0,0,1,0,panas banget pengap antri yg mau sen offline panas ga ada atap nunggunya order jadi lama banget,False
kenangan_0039,Kopi Kenangan,National Brand,5,"thankyou kopken 23paskal yg di eateria, mas rijal fauzi keren banget multi talent, ngadepin cust yg banyak dgn sangat sabar dan ramahhh + professional bestt!!!",positive,Kopi_Kenangan.xlsx,0,0,0,1,0,thankyou kopken paskal yg di eateria mas rijal fauzi keren banget multi talent ngadepin cust yg banyak dgn sangat sabar dan ramahhh professional bestt,False
